859484421,LE TARTUFFE OU L'HYPOCRITE,1,862,20230217,20:30,22:20,0.000000,13,49,25,25,16,35,18,18,12,19,11,11,6
1734575198,LE TARTUFFE OU L'HYPOCRITE,1,862,20230318,20:30,22:20,0.000000,13,49,25,25,16,35,18,18,12,19,11,11,6
756898537,LE TARTUFFE OU L'HYPOCRITE,1,862,20230319,20:30,22:20,0.000000,13,41,21,21,16,31,16,16,12,16,11,11,6
135497281,LE COTE DE GUERMANTES,1,862,20230429,20:30,23:00,0.000000,14,49,25,25,16,35,18,18,12,19,11,11,6
511702305,LE COTE DE GUERMANTES,1,862,20230430,20:30,23:00,0.000000,14,41,21,21,16,31,16,16,12,16,11,11,6
2084420925,LE COTE DE GUERMANTES,1,862,20230503,20:30,23:00,0.000000,14,45,23,23,16,33,17,17,12,17,11,11,6
1937477084,LE COTE DE GUERMANTES,1,862,20230506,14:00,17:00,0.000000,14,41,21,21,16,31,16,16,12,16,11,11,6
1827336327,ANGELS IN AMERICA,1,862,20230429,14:00,17:00,0.000000,15,41,21,21,16,31,16,16,12,16,11,11,6
572660336,ANGELS IN AMERICA,1,862,20230502,20:30,23:30,0.000000,15,45,23,23,16,33,17,17,12,17,11,11,6
1159126505,ANGELS IN AMERICA,1,862,20230506,20:30,23:00,0.000000,15,49,25,25,16,35,18,18,12,19,11,11,6
805750846,ANGELS IN AMERICA,1,862,20230514,14:00,17:00,0.000000,15,41,21,21,16,31,16,16,12,16,11,11,6
1632621729,LE CHIEN - LES CONTES DU CHAT PERCHE,3,136,20230429,18:30,19:30,0.000000,16,27,17,17,12,0,0,0,0,0,0,0,0
1100661313,LE CHIEN - LES CONTES DU CHAT PERCHE,3,136,20230504,18:30,19:30,0.000000,16,27,17,17,12,0,0,0,0,0,0,0,0
1433925857,LE CHIEN - LES CONTES DU CHAT PERCHE,3,136,20230506,18:30,19:30,0.000000,16,27,17,17,12,0,0,0,0,0,0,0,0
1141616124,THEOREME / JE ME SENS UN COEUR A AIMER,2,300,20230405,20:30,22:45,0.000000,17,35,18,18,12,31,18,18,12,0,0,0,0
84353895,THEOREME / JE ME SENS UN COEUR A AIMER,2,300,20230411,20:30,22:45,0.000000,17,35,18,18,12,31,18,18,12,0,0,0,0
2001100545,MEDEE,1,862,20230512,20:30,23:00,0.000000,18,49,25,25,16,35,18,18,12,19,11,11,6
1998898814,MEDEE,1,862,20230515,20:30,23:00,0.000000,18,45,23,23,16,33,17,17,12,17,11,11,6
1548233367,MEDEE,1,862,20230520,20:30,23:00,0.000000,18,41,21,21,16,31,16,16,12,16,11,11,6
610515434,MEDEE,1,862,20230531,20:30,23:00,0.000000,18,45,23,23,16,33,17,17,12,17,11,11,6
1585990364,MEDEE,1,862,20230609,20:30,23:00,0.000000,18,49,25,25,16,35,18,18,12,19,11,11,6
939819582,LA PENSEE LA POESIE ET LE POLITIQUE,3,136,20230517,18:30,19:40,0.000000,19,27,17,17,12,0,0,0,0,0,0,0,0
1374344043,LA PENSEE LA POESIE ET LE POLITIQUE,3,136,20230520,18:30,19:40,0.000000,19,27,17,17,12,0,0,0,0,0,0,0,0
760313750,LA PENSEE LA POESIE ET LE POLITIQUE,3,136,20230524,18:30,19:40,0.000000,19,27,17,17,12,0,0,0,0,0,0,0,0
1477171087,LA PENSEE LA POESIE ET LE POLITIQUE,3,136,20230528,18:30,19:40,0.000000,19,27,17,17,12,0,0,0,0,0,0,0,0
356426808,MOLIERE - MATERIAU(X),3,136,20230524,20:30,21:50,0.000000,20,27,17,17,12,0,0,0,0,0,0,0,0
945117276,MOLIERE - MATERIAU(X),3,136,20230601,20:30,21:50,0.000000,20,27,17,17,12,0,0,0,0,0,0,0,0
1889947178,MOLIERE - MATERIAU(X),3,136,20230608,20:30,21:50,0.000000,20,27,17,17,12,0,0,0,0,0,0,0,0
1780695788,L'AVARE,1,862,20230602,20:30,22:30,0.000000,21,49,25,25,16,35,18,18,12,19,11,11,6
709393584,L'AVARE,1,862,20230603,20:30,22:30,0.000000,21,49,25,25,16,35,18,18,12,19,11,11,6
491705403,L'AVARE,1,862,20230615,20:30,22:30,0.000000,21,45,23,23,16,33,17,17,12,17,11,11,6
1918502651,L'AVARE,1,862,20230624,14:00,16:00,0.000000,21,41,21,21,16,31,16,16,12,16,11,11,6
752392754,L'AVARE,1,862,20230707,20:30,22:30,0.000000,21,49,25,25,16,35,18,18,12,19,11,11,6
149798315,LA MESSE LA-BAS,3,136,20230607,18:30,20:30,0.000000,22,27,17,17,12,0,0,0,0,0,0,0,0
749241873,LA MESSE LA-BAS,3,136,20230609,18:30,20:30,0.000000,22,27,17,17,12,0,0,0,0,0,0,0,0
137806862,LA MESSE LA-BAS,3,136,20230611,18:30,20:30,0.000000,22,27,17,17,12,0,0,0,0,0,0,0,0
42999170,LA MESSE LA-BAS,3,136,20230616,18:30,20:30,0.000000,22,27,17,17,12,0,0,0,0,0,0,0,0
982906996,LA MESSE LA-BAS,3,136,20230621,18:30,20:30,0.000000,22,27,17,17,12,0,0,0,0,0,0,0,0
2038664370,MEMOIRE DE FILLE,2,300,20230607,20:30,22:30,0.000000,23,35,18,18,12,31,18,18,12,0,0,0,0
1129566413,MEMOIRE DE FILLE,2,300,20230610,20:30,22:30,0.000000,23,35,18,18,12,31,18,18,12,0,0,0,0
184803526,MEMOIRE DE FILLE,2,300,20230614,20:30,22:30,0.000000,23,35,18,18,12,31,18,18,12,0,0,0,0
412776091,MEMOIRE DE FILLE,2,300,20230618,20:30,22:30,0.000000,23,35,18,18,12,31,18,18,12,0,0,0,0
1424268980,36 CHANDELLES DANS LA MAISON DE MOLIERE,3,136,20230614,20:30,22:30,0.000000,24,27,17,17,12,0,0,0,0,0,0,0,0
1911759956,36 CHANDELLES DANS LA MAISON DE MOLIERE,3,136,20230621,20:30,22:30,0.000000,24,27,17,17,12,0,0,0,0,0,0,0,0
1914544919,LE PETIT MAITRE CORRIGE,1,862,20230623,20:30,22:35,0.000000,25,49,25,25,16,35,18,18,12,19,11,11,6
608413784,LE PETIT MAITRE CORRIGE,1,862,20230627,20:30,22:35,0.000000,25,45,23,23,16,33,17,17,12,17,11,11,6
